Item,Package Size,Module Size,Redundant Count
com.sun.org.apache.xpath.internal.operations,11,11,1
com.sun.org.apache.xpath.internal.patterns,10,10,2
org.w3c.dom.xpath,3,3,0
com.sun.org.apache.xpath.internal.jaxp,21,21,6
com.sun.org.glassfish.external.amx,8,8,4
com.sun.org.glassfish.external.arc,3,3,2
com.sun.org.glassfish.external.probe.provider,3,3,0
com.sun.org.glassfish.external.probe.provider.annotations,2,2,2
com.sun.org.glassfish.external.statistics,2,2,0
com.sun.org.glassfish.external.statistics.annotations,2,2,2
com.sun.org.glassfish.external.statistics.impl,6,6,0
com.sun.org.glassfish.gmbal,10,10,6
com.sun.org.glassfish.gmbal.util,5,5,0
javax.management.modelmbean,13,11,1
com.sun.org.omg.SendingContext.CodeBasePackage,5,5,1
com.sun.rmi.rmid,5,5,1
com.sun.rowset,16,15,2
com.sun.rowset.internal,18,18,3
com.sun.rowset.providers,7,7,2
java.sql,13,13,1
javax.sql,9,9,1
javax.sql.rowset,13,13,1
javax.sql.rowset.serial,11,11,1
javax.sql.rowset.spi,14,14,4
com.sun.security.auth,12,12,4
sun.security.provider,29,27,6
com.sun.security.auth.callback,8,8,3
com.sun.security.auth.login,4,4,1
com.sun.security.auth.module,24,21,6
javax.security.auth.kerberos,12,12,5
sun.security.jgss.krb5,23,20,4
sun.security.krb5,25,21,3
sun.security.krb5.internal.ktab,10,8,2
com.sun.security.cert.internal.x509,7,7,3
com.sun.security.jgss,7,7,0
org.ietf.jgss,8,8,2
sun.security.jgss,24,21,4
com.sun.security.ntlm,11,11,4
com.sun.security.sasl,9,9,3
com.sun.security.sasl.util,6,6,1
com.sun.security.sasl.digest,13,12,5
com.sun.security.sasl.gsskerb,9,9,3
com.sun.security.sasl.ntlm,9,9,3
com.sun.swing.internal.plaf.basic.resources,2,2,0
com.sun.swing.internal.plaf.metal.resources,2,2,0
com.sun.swing.internal.plaf.synth.resources,2,2,0
com.sun.xml.internal.bind,17,17,2
com.sun.xml.internal.bind.v2.runtime.reflect,30,29,4
javax.xml.bind,24,24,7
javax.xml.bind.annotation.adapters,4,4,2
com.sun.xml.internal.bind.annotation,2,2,2
com.sun.xml.internal.bind.api,24,22,4
com.sun.xml.internal.bind.api.impl,4,4,1
com.sun.xml.internal.bind.v2,16,16,6
com.sun.xml.internal.bind.v2.model.annotation,11,11,2
com.sun.xml.internal.bind.v2.model.nav,6,6,0
com.sun.xml.internal.bind.v2.model.runtime,11,11,0
com.sun.xml.internal.bind.v2.runtime,48,46,10
com.sun.xml.internal.bind.v2.runtime.unmarshaller,45,43,9
javax.xml.bind.attachment,2,2,0
javax.lang.model,4,4,3
com.sun.xml.internal.bind.marshaller,13,13,2
com.sun.xml.internal.bind.util,8,8,0
com.sun.xml.internal.bind.v2.util,18,18,7
com.sun.xml.internal.bind.unmarshaller,10,10,2
javax.xml.bind.helpers,18,18,6
com.sun.xml.internal.bind.v2.bytecode,6,6,1
com.sun.xml.internal.bind.v2.model.core,15,15,4
javax.xml.bind.annotation,8,8,4
com.sun.xml.internal.bind.v2.model.impl,44,41,7
com.sun.xml.internal.bind.v2.model.util,3,3,1
com.sun.xml.internal.bind.v2.runtime.output,26,25,8
com.sun.xml.internal.bind.v2.runtime.property,22,21,3
