Item,Package Size,Module Size,Redundant Count
org.apache.log4j.lf5.PassingLogRecordFilter,2,1,46
org.apache.log4j.lf5.util.AdapterLogRecord,2,1,46
org.apache.log4j.lf5.util.DateFormatManager,1,1,104
org.apache.log4j.lf5.util.LogFileParser$1,1,1,104
org.apache.log4j.lf5.util.LogFileParser,8,3,152
org.apache.log4j.lf5.viewer.LogFactor5ErrorDialog,2,1,103
org.apache.log4j.lf5.viewer.LogFactor5LoadingDialog,1,1,104
org.apache.log4j.lf5.util.Resource,1,1,52
org.apache.log4j.lf5.util.ResourceUtils,1,1,52
org.apache.log4j.lf5.viewer.categoryexplorer.CategoryAbstractCellEditor,1,1,104
org.apache.log4j.lf5.viewer.categoryexplorer.CategoryElement,1,1,104
org.apache.log4j.lf5.viewer.categoryexplorer.CategoryExplorerModel,5,3,155
org.apache.log4j.lf5.viewer.categoryexplorer.CategoryNode,1,1,104
org.apache.log4j.lf5.viewer.categoryexplorer.CategoryPath,1,1,6
org.apache.log4j.lf5.viewer.categoryexplorer.CategoryExplorerModel$1,2,2,110
org.apache.log4j.lf5.viewer.categoryexplorer.CategoryExplorerTree$1,2,2,51
org.apache.log4j.lf5.viewer.categoryexplorer.CategoryExplorerTree,6,3,111
org.apache.log4j.lf5.viewer.categoryexplorer.TreeModelAdapter,1,1,104
org.apache.log4j.lf5.viewer.categoryexplorer.CategoryImmediateEditor,3,1,102
org.apache.log4j.lf5.viewer.categoryexplorer.CategoryNodeEditor,12,2,100
org.apache.log4j.lf5.viewer.categoryexplorer.CategoryNodeRenderer,1,1,104
org.apache.log4j.lf5.viewer.categoryexplorer.CategoryNodeEditor$1,3,2,109
org.apache.log4j.lf5.viewer.categoryexplorer.CategoryNodeEditor$2,2,1,103
org.apache.log4j.lf5.viewer.categoryexplorer.CategoryNodeEditor$3,2,1,103
org.apache.log4j.lf5.viewer.categoryexplorer.CategoryNodeEditor$4,3,2,109
org.apache.log4j.lf5.viewer.categoryexplorer.CategoryNodeEditor$5,3,2,109
org.apache.log4j.lf5.viewer.categoryexplorer.CategoryNodeEditor$6,2,1,103
org.apache.log4j.lf5.viewer.categoryexplorer.CategoryNodeEditor$7,2,1,103
org.apache.log4j.lf5.viewer.categoryexplorer.CategoryNodeEditor$8,1,1,104
org.apache.log4j.lf5.viewer.categoryexplorer.CategoryNodeEditorRenderer,1,1,104
org.apache.log4j.lf5.viewer.configure.ConfigurationManager,10,3,150
org.apache.log4j.lf5.viewer.LogTable,5,2,62
org.apache.log4j.lf5.viewer.LogTableColumn,1,1,47
org.apache.log4j.lf5.viewer.LogTableColumnFormatException,1,1,104
org.apache.log4j.lf5.viewer.configure.MRUFileManager,1,1,104
org.apache.log4j.lf5.viewer.FilteredLogTableModel,4,1,44
org.apache.log4j.lf5.viewer.LF5SwingUtils$1,1,1,104
org.apache.log4j.lf5.viewer.LF5SwingUtils,2,1,3
org.apache.log4j.lf5.viewer.TrackingAdjustmentListener,1,1,104
org.apache.log4j.lf5.viewer.LogBrokerMonitor$10,4,2,63
org.apache.log4j.lf5.viewer.LogBrokerMonitor$11,2,1,46
org.apache.log4j.lf5.viewer.LogBrokerMonitor$12,3,2,64
org.apache.log4j.lf5.viewer.LogBrokerMonitor$13,2,1,46
org.apache.log4j.lf5.viewer.LogBrokerMonitor$14,2,1,46
org.apache.log4j.lf5.viewer.LogBrokerMonitor$15,2,1,46
org.apache.log4j.lf5.viewer.LogBrokerMonitor$16,1,1,47
org.apache.log4j.lf5.viewer.LogBrokerMonitor$17,1,1,47
org.apache.log4j.lf5.viewer.LogBrokerMonitor$18,1,1,47
org.apache.log4j.lf5.viewer.LogBrokerMonitor$19,1,1,47
org.apache.log4j.lf5.viewer.LogBrokerMonitor$1,1,1,47
org.apache.log4j.lf5.viewer.LogBrokerMonitor$20,1,1,47
org.apache.log4j.lf5.viewer.LogBrokerMonitor$21,1,1,47
org.apache.log4j.lf5.viewer.LogBrokerMonitor$22,1,1,47
org.apache.log4j.lf5.viewer.LogBrokerMonitor$23,1,1,47
org.apache.log4j.lf5.viewer.LogBrokerMonitor$24,1,1,47
org.apache.log4j.lf5.viewer.LogBrokerMonitor$25,1,1,47
org.apache.log4j.lf5.viewer.LogBrokerMonitor$26,1,1,47
org.apache.log4j.lf5.viewer.LogBrokerMonitor$27,3,2,64
org.apache.log4j.lf5.viewer.LogBrokerMonitor$28,4,2,63
org.apache.log4j.lf5.viewer.LogBrokerMonitor$29,5,2,50
org.apache.log4j.lf5.viewer.LogBrokerMonitor$2,6,3,68
org.apache.log4j.lf5.viewer.LogBrokerMonitor$30,2,1,46
org.apache.log4j.lf5.viewer.LogBrokerMonitor$31,1,1,47
org.apache.log4j.lf5.viewer.LogBrokerMonitor$32,2,1,46
org.apache.log4j.lf5.viewer.LogBrokerMonitor$3,7,2,48
org.apache.log4j.lf5.viewer.LogBrokerMonitor$4,7,2,48
org.apache.log4j.lf5.viewer.LogBrokerMonitor$5,1,1,47
org.apache.log4j.lf5.viewer.LogBrokerMonitor$6,2,2,65
