Item,Package Size,Module Size,Redundant Count
com.sun.org.apache.xalan.internal.xsltc,33,7,126
com.sun.org.apache.xml.internal.serializer,16,7,150
com.sun.org.apache.xalan.internal.xsltc.compiler,27,7,132
com.sun.org.apache.xalan.internal.xsltc.compiler.util,13,4,140
com.sun.org.apache.xalan.internal.xsltc.dom,30,9,140
com.sun.org.apache.xalan.internal.xsltc.runtime,21,6,136
com.sun.org.apache.xalan.internal.xsltc.runtime.output,11,4,149
com.sun.org.apache.xml.internal.serializer.utils,7,3,144
com.sun.org.apache.xalan.internal.xsltc.trax,34,12,165
com.sun.org.apache.xalan.internal.xsltc.util,2,1,145
com.sun.org.apache.xml.internal.dtm.ref.sax2dtm,12,4,148
com.sun.org.apache.xml.internal.res,5,2,144
javax.xml.transform.stax,4,2,168
org.xml.sax.ext,5,2,151
com.sun.org.apache.xerces.internal.jaxp,24,6,156
javax.xml.stream.events,6,3,168
com.sun.org.apache.xerces.internal.dom,30,9,159
com.sun.org.apache.xerces.internal.dom.events,4,3,150
com.sun.org.apache.xerces.internal.impl,24,6,159
com.sun.org.apache.xerces.internal.impl.dtd,13,4,163
com.sun.org.apache.xerces.internal.impl.dv,9,3,165
com.sun.org.apache.xerces.internal.impl.dv.xs,19,7,175
com.sun.org.apache.xerces.internal.impl.msg,5,3,169
com.sun.org.apache.xerces.internal.impl.validation,6,3,168
com.sun.org.apache.xerces.internal.impl.xs,29,8,155
com.sun.org.apache.xerces.internal.impl.xs.util,15,3,159
com.sun.org.apache.xerces.internal.parsers,27,7,162
com.sun.org.apache.xerces.internal.util,30,9,167
com.sun.org.apache.xerces.internal.utils,11,5,167
com.sun.org.apache.xerces.internal.xni,4,3,170
com.sun.org.apache.xerces.internal.xni.grammars,7,3,167
com.sun.org.apache.xerces.internal.xni.parser,7,3,167
com.sun.org.apache.xerces.internal.xs,5,4,171
com.sun.org.apache.xml.internal.serialize,20,10,175
org.w3c.dom.events,4,3,150
org.w3c.dom.ls,6,4,150
org.w3c.dom.ranges,3,3,148
com.sun.org.apache.xerces.internal.impl.io,7,4,171
com.sun.xml.internal.stream,20,7,166
com.sun.xml.internal.stream.dtd,7,3,168
com.sun.xml.internal.stream.dtd.nonvalidating,7,4,170
com.sun.xml.internal.stream.events,14,6,170
com.sun.org.apache.xerces.internal.impl.dtd.models,6,4,170
com.sun.org.apache.xerces.internal.impl.dv.dtd,5,3,169
com.sun.org.apache.xerces.internal.impl.dv.util,4,3,170
com.sun.org.apache.xerces.internal.xs.datatypes,7,5,183
com.sun.org.apache.xerces.internal.impl.xpath.regex,7,4,169
com.sun.org.apache.xerces.internal.jaxp.datatype,9,5,181
javax.xml.datatype,9,6,160
com.sun.xml.internal.stream.util,4,4,151
com.sun.org.apache.xerces.internal.impl.xpath,6,3,168
com.sun.org.apache.xerces.internal.impl.xs.identity,9,2,163
com.sun.org.apache.xerces.internal.impl.xs.models,11,4,165
com.sun.org.apache.xerces.internal.impl.xs.traversers,29,5,149
com.sun.org.apache.xerces.internal.impl.xs.opti,16,4,160
com.sun.org.apache.xerces.internal.jaxp.validation,34,8,157
javax.xml.validation,12,6,145
com.sun.org.apache.xerces.internal.xinclude,17,6,165
com.sun.org.apache.xerces.internal.xpointer,13,3,161
com.sun.org.apache.xml.internal.resolver,13,5,167
com.sun.org.apache.xml.internal.resolver.readers,12,5,145
com.sun.org.apache.xml.internal.dtm.ref.dom2dtm,12,4,148
com.sun.org.apache.xml.internal.resolver.helpers,9,5,148
com.sun.org.apache.xml.internal.resolver.tools,13,4,142
com.sun.org.apache.xml.internal.security,16,6,153
com.sun.org.apache.xml.internal.security.algorithms,15,8,163
com.sun.org.apache.xml.internal.security.c14n,12,5,155
com.sun.org.apache.xml.internal.security.exceptions,5,2,156
com.sun.org.apache.xml.internal.security.keys.keyresolver,13,8,189
com.sun.org.apache.xml.internal.security.transforms,15,7,156
com.sun.org.apache.xml.internal.security.utils,27,12,157
com.sun.org.apache.xml.internal.security.utils.resolver,10,6,159
com.sun.org.apache.xml.internal.security.algorithms.implementations,13,7,166
com.sun.org.apache.xml.internal.security.encryption,24,11,163
com.sun.org.apache.xml.internal.security.signature,25,12,184
java.security.spec,6,5,166
java.security.interfaces,5,4,165
javax.crypto,1,1,23
com.sun.org.apache.xml.internal.security.c14n.implementations,14,8,159
com.sun.org.apache.xml.internal.security.c14n.helper,6,4,159
com.sun.org.apache.xml.internal.security.transforms.params,6,4,159
com.sun.org.apache.xml.internal.security.keys,17,8,185
com.sun.org.apache.xml.internal.security.keys.keyresolver.implementations,27,11,183
javax.crypto.spec,1,1,23
com.sun.org.apache.xml.internal.security.keys.content,15,8,189
com.sun.org.apache.xml.internal.security.keys.content.keyvalues,9,5,163
com.sun.org.apache.xml.internal.security.keys.storage,8,6,187
com.sun.org.apache.xml.internal.security.keys.content.x509,13,8,188
javax.security.auth.x500,8,6,195
