Item,Package Size,Module Size,Redundant Count
com.sun.org.apache.xerces.internal.impl.xs.util,15,6,140
com.sun.org.apache.xerces.internal.parsers,27,6,153
com.sun.org.apache.xerces.internal.util,30,9,170
com.sun.org.apache.xerces.internal.utils,11,6,160
com.sun.org.apache.xerces.internal.xni,4,3,95
com.sun.org.apache.xerces.internal.xni.grammars,7,3,92
com.sun.org.apache.xerces.internal.xni.parser,7,3,92
com.sun.org.apache.xerces.internal.xs,5,3,94
com.sun.org.apache.xml.internal.serialize,20,9,193
org.w3c.dom.events,4,3,64
org.w3c.dom.ls,6,4,109
org.w3c.dom.ranges,3,2,62
com.sun.org.apache.xerces.internal.impl.io,7,5,124
com.sun.xml.internal.stream,20,7,154
com.sun.xml.internal.stream.dtd,7,4,111
com.sun.xml.internal.stream.dtd.nonvalidating,7,4,106
com.sun.xml.internal.stream.events,14,7,160
com.sun.org.apache.xerces.internal.impl.dtd.models,6,4,107
com.sun.org.apache.xerces.internal.impl.dv.dtd,5,3,94
com.sun.org.apache.xerces.internal.impl.dv.util,4,3,95
com.sun.org.apache.xerces.internal.xs.datatypes,7,5,109
com.sun.org.apache.xerces.internal.impl.xpath.regex,7,4,99
com.sun.org.apache.xerces.internal.jaxp.datatype,9,5,107
javax.xml.datatype,9,7,179
com.sun.xml.internal.stream.util,4,3,95
com.sun.org.apache.xerces.internal.impl.xpath,6,3,93
com.sun.org.apache.xerces.internal.impl.xs.identity,9,3,74
com.sun.org.apache.xerces.internal.impl.xs.models,11,4,102
com.sun.org.apache.xerces.internal.impl.xs.traversers,29,7,134
com.sun.org.apache.xerces.internal.impl.xs.opti,16,5,132
com.sun.org.apache.xerces.internal.jaxp.validation,34,6,146
javax.xml.validation,12,6,177
com.sun.org.apache.xerces.internal.xinclude,17,5,119
com.sun.org.apache.xerces.internal.xpointer,13,4,100
com.sun.org.apache.xml.internal.resolver,13,6,136
com.sun.org.apache.xml.internal.resolver.readers,12,5,119
com.sun.org.apache.xml.internal.dtm.ref.dom2dtm,12,3,104
com.sun.org.apache.xml.internal.resolver.helpers,9,4,112
com.sun.org.apache.xml.internal.resolver.tools,13,4,108
com.sun.org.apache.xml.internal.security,16,6,157
com.sun.org.apache.xml.internal.security.algorithms,15,4,97
com.sun.org.apache.xml.internal.security.c14n,12,4,127
com.sun.org.apache.xml.internal.security.exceptions,5,3,99
com.sun.org.apache.xml.internal.security.keys.keyresolver,13,6,136
com.sun.org.apache.xml.internal.security.transforms,15,5,132
com.sun.org.apache.xml.internal.security.utils,27,9,175
com.sun.org.apache.xml.internal.security.utils.resolver,10,5,104
com.sun.org.apache.xml.internal.security.algorithms.implementations,13,5,105
com.sun.org.apache.xml.internal.security.encryption,24,8,160
com.sun.org.apache.xml.internal.security.signature,25,8,166
java.security.spec,6,5,134
java.security.interfaces,5,4,105
javax.crypto,1,1,0
com.sun.org.apache.xml.internal.security.c14n.implementations,14,5,133
com.sun.org.apache.xml.internal.security.c14n.helper,6,3,98
com.sun.org.apache.xml.internal.security.transforms.params,6,3,98
com.sun.org.apache.xml.internal.security.keys,17,6,137
com.sun.org.apache.xml.internal.security.keys.keyresolver.implementations,27,9,174
javax.crypto.spec,1,1,0
com.sun.org.apache.xml.internal.security.keys.content,15,6,113
com.sun.org.apache.xml.internal.security.keys.content.keyvalues,9,5,109
com.sun.org.apache.xml.internal.security.keys.storage,8,5,108
com.sun.org.apache.xml.internal.security.keys.content.x509,13,5,111
javax.security.auth.x500,8,6,136
com.sun.org.apache.xml.internal.security.keys.storage.implementations,12,6,114
com.sun.org.apache.xml.internal.security.signature.reference,5,3,84
com.sun.org.apache.xml.internal.security.transforms.implementations,24,7,157
com.sun.org.apache.xpath.internal.functions,17,5,133
com.sun.org.apache.xpath.internal.compiler,17,5,133
javax.xml.xpath,9,4,101
com.sun.org.apache.xml.internal.security.utils.resolver.implementations,8,5,106
org.w3c.dom.html,3,2,51
com.sun.org.apache.xpath.internal.operations,11,4,137
com.sun.org.apache.xpath.internal.patterns,10,4,138
org.w3c.dom.xpath,3,2,80
com.sun.org.apache.xpath.internal.jaxp,21,7,139
com.sun.org.glassfish.external.amx,8,4,89
com.sun.org.glassfish.external.arc,3,3,57
com.sun.org.glassfish.external.probe.provider,3,3,82
com.sun.org.glassfish.external.probe.provider.annotations,2,2,56
com.sun.org.glassfish.external.statistics,2,2,51
com.sun.org.glassfish.external.statistics.annotations,2,2,56
com.sun.org.glassfish.external.statistics.impl,6,4,84
com.sun.org.glassfish.gmbal,10,6,147
com.sun.org.glassfish.gmbal.util,5,3,76
javax.management.modelmbean,13,7,130
com.sun.org.omg.SendingContext.CodeBasePackage,5,4,150
com.sun.rmi.rmid,5,4,109
com.sun.rowset,16,5,119
com.sun.rowset.internal,18,6,152
com.sun.rowset.providers,7,3,86
java.sql,13,4,101
javax.sql,9,4,114
javax.sql.rowset,13,6,140
javax.sql.rowset.serial,11,4,87
javax.sql.rowset.spi,14,7,150
com.sun.security.auth,12,7,147
sun.security.provider,29,10,168
com.sun.security.auth.callback,8,4,131
com.sun.security.auth.login,4,4,126
com.sun.security.auth.module,24,9,177
javax.security.auth.kerberos,12,5,122
sun.security.jgss.krb5,23,7,146
sun.security.krb5,25,10,175
sun.security.krb5.internal.ktab,10,5,123
com.sun.security.cert.internal.x509,7,5,117
com.sun.security.jgss,7,4,97
org.ietf.jgss,8,4,122
sun.security.jgss,24,7,127
com.sun.security.ntlm,11,6,161
com.sun.security.sasl,9,6,141
com.sun.security.sasl.util,6,3,88
com.sun.security.sasl.digest,13,7,172
com.sun.security.sasl.gsskerb,9,4,111
com.sun.security.sasl.ntlm,9,5,134
com.sun.swing.internal.plaf.basic.resources,2,2,79
com.sun.swing.internal.plaf.metal.resources,2,2,79
com.sun.swing.internal.plaf.synth.resources,2,2,79
com.sun.xml.internal.bind,17,9,182
com.sun.xml.internal.bind.v2.runtime.reflect,30,10,207
javax.xml.bind,24,9,217
javax.xml.bind.annotation.adapters,4,3,116
com.sun.xml.internal.bind.annotation,2,2,56
com.sun.xml.internal.bind.api,24,7,170
com.sun.xml.internal.bind.api.impl,4,4,99
com.sun.xml.internal.bind.v2,16,9,226
com.sun.xml.internal.bind.v2.model.annotation,11,5,116
com.sun.xml.internal.bind.v2.model.nav,6,5,121
com.sun.xml.internal.bind.v2.model.runtime,11,6,160
com.sun.xml.internal.bind.v2.runtime,48,11,220
com.sun.xml.internal.bind.v2.runtime.unmarshaller,45,13,256
javax.xml.bind.attachment,2,2,81
javax.lang.model,4,4,90
com.sun.xml.internal.bind.marshaller,13,7,218
com.sun.xml.internal.bind.util,8,5,116
com.sun.xml.internal.bind.v2.util,18,7,175
com.sun.xml.internal.bind.unmarshaller,10,5,184
javax.xml.bind.helpers,18,5,176
com.sun.xml.internal.bind.v2.bytecode,6,3,72
