Item,Package Size,Module Size,Redundant Count
com.sun.org.glassfish.external.probe.provider.annotations,2,2,30
com.sun.org.glassfish.external.statistics,2,2,30
com.sun.org.glassfish.external.statistics.annotations,2,2,30
com.sun.org.glassfish.external.statistics.impl,6,6,90
com.sun.org.glassfish.gmbal,10,9,134
com.sun.org.glassfish.gmbal.util,5,5,91
javax.management.modelmbean,13,11,179
com.sun.org.omg.SendingContext.CodeBasePackage,5,5,107
com.sun.rmi.rmid,5,5,75
com.sun.rowset,16,14,208
com.sun.rowset.internal,18,15,238
com.sun.rowset.providers,7,6,89
java.sql,13,11,179
javax.sql,9,8,135
javax.sql.rowset,13,12,179
javax.sql.rowset.serial,11,10,149
javax.sql.rowset.spi,14,13,226
com.sun.security.auth,12,12,180
sun.security.provider,29,25,403
com.sun.security.auth.callback,8,7,104
com.sun.security.auth.login,4,4,60
com.sun.security.auth.module,24,20,312
javax.security.auth.kerberos,12,12,196
sun.security.jgss.krb5,23,19,297
sun.security.krb5,25,22,343
sun.security.krb5.internal.ktab,10,10,150
com.sun.security.cert.internal.x509,7,7,105
com.sun.security.jgss,7,7,105
org.ietf.jgss,8,8,120
sun.security.jgss,24,19,296
com.sun.security.ntlm,11,11,181
com.sun.security.sasl,9,9,167
com.sun.security.sasl.util,6,6,106
com.sun.security.sasl.digest,13,12,211
com.sun.security.sasl.gsskerb,9,9,167
com.sun.security.sasl.ntlm,9,9,151
com.sun.swing.internal.plaf.basic.resources,2,2,30
com.sun.swing.internal.plaf.metal.resources,2,2,30
com.sun.swing.internal.plaf.synth.resources,2,2,30
com.sun.xml.internal.bind,17,14,239
com.sun.xml.internal.bind.v2.runtime.reflect,30,26,418
javax.xml.bind,24,19,312
javax.xml.bind.annotation.adapters,4,4,60
com.sun.xml.internal.bind.annotation,2,2,30
com.sun.xml.internal.bind.api,24,18,280
com.sun.xml.internal.bind.api.impl,4,4,60
com.sun.xml.internal.bind.v2,16,14,224
com.sun.xml.internal.bind.v2.model.annotation,11,9,133
com.sun.xml.internal.bind.v2.model.nav,6,6,90
com.sun.xml.internal.bind.v2.model.runtime,11,11,181
com.sun.xml.internal.bind.v2.runtime,48,29,448
com.sun.xml.internal.bind.v2.runtime.unmarshaller,45,28,435
javax.xml.bind.attachment,2,2,30
javax.lang.model,4,4,60
com.sun.xml.internal.bind.marshaller,13,11,195
com.sun.xml.internal.bind.util,8,8,120
com.sun.xml.internal.bind.v2.util,18,17,270
com.sun.xml.internal.bind.unmarshaller,10,8,134
javax.xml.bind.helpers,18,16,238
com.sun.xml.internal.bind.v2.bytecode,6,6,122
